name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,corp_id
CIRCLE Y LIVESTOCK,SOLE PROPRIETORSHIP,,,,,,,,,A081505,20346
SEELEY LAKE MASSAGE THERAPY,SOLE PROPRIETORSHIP,,,,,,,,,A081527,20351
STACEY'S OLD FAITHFUL,CORPORATION,,,,,,,,,A081536,20355
DISTINCTIVE LIGHTING,CORPORATION,,,,,,,,,A081620,20377
HOME ACRES ORCHARD,SOLE PROPRIETORSHIP,,,,,,,,,A081709,20408
P BAR RANCH,LLC,,,,,,,,,A081789,20441
THE WELDING SHOP,SOLE PROPRIETORSHIP,,,,,,,,,A081825,20459
ORIGINALS BY PEACOCK,SOLE PROPRIETORSHIP,,,,,,,,,A081888,20483
ADVANCED FUEL TESTING & CONSULTING,CORPORATION,,,,,,,,,A082113,20556
DOC'S EYEGLASS SHOP,SOLE PROPRIETORSHIP,,,,,,,,,A082122,20558
DELTA ELECTRIC,SOLE PROPRIETORSHIP,,,,,,,,,A082144,20564
KEY JANITORIAL SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A082162,20572
MLP BOOKKEEPING SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A082164,20574
STOCKMAN BANK OF TERRY,CORPORATION,,,,,,,,,A082222,20588
STOCKMAN BANK OF PLENTYWOOD,CORPORATION,,,,,,,,,A082223,20589
STOCKMAN BANK OF BILLINGS,CORPORATION,,,,,,,,,A082224,20590
CREDIT BUREAU OF GLASGOW,CORPORATION,,,,,,,,,A082255,20597
THE BILLING SPECIALISTS,CORPORATION,,,,,,,,,A082256,20598
WHITEFISH STAGE FARMS,SOLE PROPRIETORSHIP,,,,,,,,,A082359,20639
KIM'S KREATIONS,PARTNERSHIP,,,,,,,,,A082400,20649
MASTER TECH REPAIR,SOLE PROPRIETORSHIP,,,,,,,,,A082574,20701
TUCKER CROSSING RANCH,PARTNERSHIP,,,,,,,,,A082580,20702
COMMERCIAL LEASE PROPERTIES,PARTNERSHIP,,,,,,,,,A082606,20709
TAPE-TEX DRYWALL FINISHING,SOLE PROPRIETORSHIP,,,,,,,,,A082639,20722
MEA-MFT,CORPORATION,,,,,,,,,A082734,20751
SPANISH PEAKS REAL ESTATE,CORPORATION,,,,,,,,,A082740,20752
CENTURY PAVING,CORPORATION,,,,,,,,,A082775,20762
HEROES AND NEIGHBORS DOWN AT THE SCHOOL,CORPORATION,,,,,,,,,A082794,20766
BITTERROOT VIEW FARM,SOLE PROPRIETORSHIP,,,,,,,,,A082808,20769
J.R.'S CASINO,LLC,,,,,,,,,A082813,20772
THE GREAT ESCAPE,CORPORATION,,,,,,,,,A082845,20783
INTERMOUNTAIN FINANCIAL BENEFITS,SOLE PROPRIETORSHIP,,,,,,,,,A082882,20798
KURT'S KARDS & PHOTO,SOLE PROPRIETORSHIP,,,,,,,,,A082950,20819
MACKOFF KELLOGG LAW FIRM,CORPORATION,,,,,,,,,A082980,20827
THREE WOLF CREEK RANCH,CORPORATION,,,,,,,,,A083011,20833
DAKA FARMS,PARTNERSHIP,,,,,,,,,A083037,20840
HIGH PLAINS GALLERY,SOLE PROPRIETORSHIP,,,,,,,,,A083069,20853
VIKING SOFTWARE SOLUTIONS,CORPORATION,,,,,,,,,A083114,20873
THE BLIND LADY,SOLE PROPRIETORSHIP,,,,,,,,,A083121,20878
ZANDYS,LLC,,,,,,,,,A083201,20901
SAFARI YELLOWSTONE,SOLE PROPRIETORSHIP,,,,,,,,,A083252,20921
GREATER YELLOWSTONE SAFARI,SOLE PROPRIETORSHIP,,,,,,,,,A083254,20922
B & C ENTERPRISES OF BILLINGS,PARTNERSHIP,,,,,,,,,A083307,20940
BACKPACKER'S INN,CORPORATION,,,,,,,,,A083309,20941
PLANET HAIR STUDIO,SOLE PROPRIETORSHIP,,,,,,,,,A083325,20945
AL & VIC'S BAR,CORPORATION,,,,,,,,,A083343,20947
DALCOM,CORPORATION,,,,,,,,,A083361,20952
K-9 CAMP AND BOARDING RETREAT,SOLE PROPRIETORSHIP,,,,,,,,,A083398,20965
COWBOY COBBLER,SOLE PROPRIETORSHIP,,,,,,,,,A083444,20977
EDGEWATER INN,LLC,,,,,,,,,A083458,20987
MONTANA ORTHOPEDICS,CORPORATION,,,,,,,,,A083466,20991
BREAK FORTH BIBLE INSTITUTE,CORPORATION,,,,,,,,,A083497,21003
MURRAY FLOOR & WINDOW COVERINGS,LLC,,,,,,,,,A083538,21014
THE PALACE,CORPORATION,,,,,,,,,A083540,21015
CASPIAN CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A083568,21023
Z PHOTO,SOLE PROPRIETORSHIP,,,,,,,,,A083599,21035
PADDEN ENGINEERING,SOLE PROPRIETORSHIP,,,,,,,,,A083636,21043
ARROWHEAD MARKETING,LLC,,,,,,,,,A083657,21051
DAHLQUIST REALTORS,CORPORATION,,,,,,,,,A083694,21062
BLACK CANYON RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A083708,21068
W RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A083709,21069
WILD ROSE GREENHOUSE,SOLE PROPRIETORSHIP,,,,,,,,,A083781,21089
NORTH FORK LAND AND LIVESTOCK,SOLE PROPRIETORSHIP,,,,,,,,,A083787,21093
STOCKMAN BANK OF GREAT FALLS,CORPORATION,,,,,,,,,A083881,21121
STOCKMAN BANK OF CUT BANK,CORPORATION,,,,,,,,,A083882,21122
STOCKMAN BANK OF CONRAD,CORPORATION,,,,,,,,,A083883,21123
YOUNG FOREVER ARTWORKS,SOLE PROPRIETORSHIP,,,,,,,,,A083962,21147
CABIN MEMORIES,SOLE PROPRIETORSHIP,,,,,,,,,A083966,21149
FLATHEAD FORESTRY AND FIRE CONSULTING,SOLE PROPRIETORSHIP,,,,,,,,,A083971,21151
P & A HARVEY,SOLE PROPRIETORSHIP,,,,,,,,,A083995,21160
D & D RENTALS,PARTNERSHIP,,,,,,,,,A084004,21163
B & V TILLEMAN FARMS,PARTNERSHIP,,,,,,,,,A084024,21164
PACIFIC GATEWAY INSURANCE AGENCY,CORPORATION,,,,,,,,,A084084,21181
A FRAME OF MIND,SOLE PROPRIETORSHIP,,,,,,,,,A084102,21185
NATURAL SELECTIONS OF MONTANA,SOLE PROPRIETORSHIP,,,,,,,,,A084122,21193
GOLDEN NUGGET BODY & PAINT,CORPORATION,,,,,,,,,A084174,21211
DIAMOND HEART PUBLISHING,SOLE PROPRIETORSHIP,,,,,,,,,A084224,21225
INTEGRATIVE PHYSICAL THERAPY,CORPORATION,,,,,,,,,A084235,21229
QUALITY CARBIDE,SOLE PROPRIETORSHIP,,,,,,,,,A084299,21245
V & B INTERIORS,SOLE PROPRIETORSHIP,,,,,,,,,A084396,21269
PROSHINE CLEANING & RESTORATION,SOLE PROPRIETORSHIP,,,,,,,,,A084446,21285
MISSION MOUNTAIN SCHOOL,CORPORATION,,,,,,,,,A084499,21301
THE EQUINE CONNECTION,SOLE PROPRIETORSHIP,,,,,,,,,A084548,21315
K & T INVESTMENTS,LLC,,,,,,,,,A084571,21320
IBEX PROPERTY MANAGEMENT,LLC,,,,,,,,,A084587,21327
CLASSIC TREASURES,SOLE PROPRIETORSHIP,,,,,,,,,A084603,21331
OFFICE SUPPORT UNLIMITED,SOLE PROPRIETORSHIP,,,,,,,,,A084637,21340
GRIZZLY INTERIORS,SOLE PROPRIETORSHIP,,,,,,,,,A084639,21341
SAFARI YELLOWSTONE AND GRAND TETON,CORPORATION,,,,,,,,,A084653,21343
BENJAMIN JEWELERS,SOLE PROPRIETORSHIP,,,,,,,,,A084660,21345
EASY EDS CLASSIC PICKUPS,SOLE PROPRIETORSHIP,,,,,,,,,A084683,21355
GREAT WESTERN PETROLEUM,CORPORATION,,,,,,,,,A084724,21369
CROWN TROPHY OF HELENA,SOLE PROPRIETORSHIP,,,,,,,,,A084750,21381
O'HARA LAND & CATTLE,PARTNERSHIP,,,,,,,,,A084794,21392
"MDS SUPPLY, INC.",CORPORATION,,,,,,,,,A084860,21405
CREATING BALANCE MBS,SOLE PROPRIETORSHIP,,,,,,,,,A084916,21419
SWEET PEA RUN,CORPORATION,,,,,,,,,A084993,21440
BARRICK ELECTRIC,SOLE PROPRIETORSHIP,,,,,,,,,A085016,21447
SWEET PEA CHILDREN'S RUN,CORPORATION,,,,,,,,,A085023,21448
TURNER ASKEW & ASSOCIATES,CORPORATION,,,,,,,,,A085045,21458
BOOKKEEPING ETC.,SOLE PROPRIETORSHIP,,,,,,,,,A085111,21478
S & J FARMS,PARTNERSHIP,,,,,,,,,A085180,21500
HIGHLONESOME GALLERY,CORPORATION,,,,,,,,,A085236,21520
A AND J CONSTRUCTION,PARTNERSHIP,,,,,,,,,A085281,21532
SAGE & CEDAR,CORPORATION,,,,,,,,,A085319,21541
WESTERN GEOGRAPHIC FRONTIERS,SOLE PROPRIETORSHIP,,,,,,,,,A085384,21559
MID RIVERS COMMUNICATIONS,CORPORATION,,,,,,,,,A085402,21565
FRETHEIM GRAIN,PARTNERSHIP,,,,,,,,,A085408,21567
CROOKED CREEK FARM,SOLE PROPRIETORSHIP,,,,,,,,,A085457,21594
CUSTOM SPRINKLER SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A085826,21706
BIG SHEEP CREEK RANCH,CORPORATION,,,,,,,,,A085967,21741
BLACK DOG CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A086228,21817
MASSAGE MAGIC,SOLE PROPRIETORSHIP,,,,,,,,,A086233,21821
FORTINE MERCANTILE,SOLE PROPRIETORSHIP,,,,,,,,,A086610,21929
EMERGENCY TRAINING CENTER OF MONTANA,SOLE PROPRIETORSHIP,,,,,,,,,A086885,22011
MISSION MOUNTAIN ANGUS RANCH,LLC,,,,,,,,,A086913,22019
VIDEO PROPERTY RECORDING,SOLE PROPRIETORSHIP,,,,,,,,,A086959,22033
BEAVERSLIDE DRY GOODS,SOLE PROPRIETORSHIP,,,,,,,,,A087115,22079
FIBERDESIGN,SOLE PROPRIETORSHIP,,,,,,,,,A087233,22109
ADVERTISING RESOURCES AND CONSULTING,CORPORATION,,,,,,,,,A087309,22130
ANGIE'S BEAUTY SALON,SOLE PROPRIETORSHIP,,,,,,,,,A087321,22136
BECKS BARBER SHOP,SOLE PROPRIETORSHIP,,,,,,,,,A087328,22141
FALCON GUN FINISHING,SOLE PROPRIETORSHIP,,,,,,,,,A087350,22149
VICTORIA'S NAIL DESIGN,SOLE PROPRIETORSHIP,,,,,,,,,A087467,22181
FRONTIER FORGE,SOLE PROPRIETORSHIP,,,,,,,,,A087581,22200
PEOPLE'S POWER LEAGUE,SOLE PROPRIETORSHIP,,,,,,,,,A087605,22208
MONTANA'S LEATHER SECRET,SOLE PROPRIETORSHIP,,,,,,,,,A087778,22261
POWDER KEG PIZZA,SOLE PROPRIETORSHIP,,,,,,,,,A087945,22323
REIMANN BOYS,SOLE PROPRIETORSHIP,,,,,,,,,A088002,22341
SAWMILL FLATS CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A088058,22359
T.J.M. ENTERPRISES,SOLE PROPRIETORSHIP,,,,,,,,,A088125,22370
UP COUNTRY,SOLE PROPRIETORSHIP,,,,,,,,,A088215,22391
FREEZEOUT LAKE FIRE,SOLE PROPRIETORSHIP,,,,,,,,,A088249,22404
YELLOWSTONE CHIROPRACTIC CLINIC,CORPORATION,,,,,,,,,A088480,22467
4-J'S CASINO,SOLE PROPRIETORSHIP,,,,,,,,,A088484,22470
VALLEY DRUG,CORPORATION,,,,,,,,,A088491,22471
T & P ENTERPRISES,SOLE PROPRIETORSHIP,,,,,,,,,A088562,22494
THE HIT MAN MOBILE MUSIC SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A088758,22549
BOLEN - KAPOR FINE ARTS STUDIOS,SOLE PROPRIETORSHIP,,,,,,,,,A088814,22565
AUNT BONNIES BOOKS,SOLE PROPRIETORSHIP,,,,,,,,,A088861,22587
MIKE RILEY REAL ESTATE,SOLE PROPRIETORSHIP,,,,,,,,,A088882,22597
MONTANA DOGWARE,SOLE PROPRIETORSHIP,,,,,,,,,A089051,22653
BIG SKY SPORTS MEDICINE CONFERENCE,SOLE PROPRIETORSHIP,,,,,,,,,A089073,22659
TONJUM BONE-DRY FARMS,CORPORATION,,,,,,,,,A089079,22663
ACCOUNTING PLUS,SOLE PROPRIETORSHIP,,,,,,,,,A089282,22729
BOOKKEEPING PLUS,SOLE PROPRIETORSHIP,,,,,,,,,A089283,22730
"BEST BUDD""Y""S DAYCARE OF HELENA",SOLE PROPRIETORSHIP,,,,,,,,,A089329,22741
REAL ESTATE WEST,SOLE PROPRIETORSHIP,,,,,,,,,A089583,22821
JUDY SEAMAN INVESTMENT SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A089760,22871
ALTERED STATE RECORDS,CORPORATION,,,,,,,,,A089779,22878
PEAK FITNESS,SOLE PROPRIETORSHIP,,,,,,,,,A090029,22939
TREASURED MOMENTS,SOLE PROPRIETORSHIP,,,,,,,,,A090031,22940
O'NEILL ART,SOLE PROPRIETORSHIP,,,,,,,,,A090057,22948
GREENPATH DEBT SOLUTIONS,CORPORATION,,,,,,,,,A090212,22990
THE BOOKSTORE AT THE UNIVERSITY OF MONTANA,CORPORATION,,,,,,,,,A090328,23024
A BRUSH OF CLASS,SOLE PROPRIETORSHIP,,,,,,,,,A090420,23045
JONES BROS.,PARTNERSHIP,,,,,,,,,A090469,23053
ROCKY MOUNTAIN SUN,SOLE PROPRIETORSHIP,,,,,,,,,A090473,23054
MONTANA BIRD HUNTS,SOLE PROPRIETORSHIP,,,,,,,,,A090480,23057
MONTANA FLYCAST,SOLE PROPRIETORSHIP,,,,,,,,,A090481,23058
T BAR RANCH,LLC,,,,,,,,,A090494,23062
NCI QUALITY WINDOWS AND DOORS,SOLE PROPRIETORSHIP,,,,,,,,,A090503,23066
NORTHWEST CUSTOM IMPROVEMENTS,SOLE PROPRIETORSHIP,,,,,,,,,A090504,23067
COOKE CITY SINCLAIR & CABINS,SOLE PROPRIETORSHIP,,,,,,,,,A090510,23072
EARTHWALK TWENTYONE (21),SOLE PROPRIETORSHIP,,,,,,,,,A090560,23092
PLANET NATURAL,CORPORATION,,,,,,,,,A090562,23094
EASTERN MONTANA ENVIRONMENTAL,SOLE PROPRIETORSHIP,,,,,,,,,A090567,23097
MONTANA FARMER-STOCKMAN INSURANCE SERVICE,CORPORATION,,,,,,,,,A090581,23100
BONE VENTURES,SOLE PROPRIETORSHIP,,,,,,,,,A090582,23101
BC LAMPWORK,SOLE PROPRIETORSHIP,,,,,,,,,A090585,23103
AUTOPAY OF MONTANA,CORPORATION,,,,,,,,,A090604,23109
LUCKY LAST JUMP CASINO,CORPORATION,,,,,,,,,A090613,23113
VOLKSWAGEN CREDIT,CORPORATION,,,,,,,,,A090614,23114
GREEN MEADOW MARKET,PARTNERSHIP,,,,,,,,,A090626,23120
SILVER SCISSORS,SOLE PROPRIETORSHIP,,,,,,,,,A090645,23124
GLACIER GLITZ DESIGN,SOLE PROPRIETORSHIP,,,,,,,,,A090674,23133
GLACIER GLITZ WATER,SOLE PROPRIETORSHIP,,,,,,,,,A090675,23134
SALZBURG ASSOCIATES,SOLE PROPRIETORSHIP,,,,,,,,,A090732,23158
"MRCW, INC. DBA MADISON RIVER CUSTOM WORKS",CORPORATION,,,,,,,,,A090759,23166
MORGAN'S HEATING & REFRIGERATION,SOLE PROPRIETORSHIP,,,,,,,,,A090803,23185
THOMPSON RIVER REDI-MIX,CORPORATION,,,,,,,,,A090824,23189
THE LIBBY CAFE,SOLE PROPRIETORSHIP,,,,,,,,,A090842,23194
MOUNTAIN CONTRACTING,SOLE PROPRIETORSHIP,,,,,,,,,A090850,23197
HELL CREEK RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A090856,23199
EMERALD CITY CASINO,LLC,,,,,,,,,A090868,23202
CREATIVE EXPRESSIONS ETC.,SOLE PROPRIETORSHIP,,,,,,,,,A090881,23205
BUREAU OF ACCOUNT MANAGEMENT,CORPORATION,,,,,,,,,A090900,23216
CTA ARCHITECTS,CORPORATION,,,,,,,,,A090931,23229
CTA ARCHITECTS ENGINEERS,CORPORATION,,,,,,,,,A090932,23230
CTA ENGINEERS,CORPORATION,,,,,,,,,A090933,23231
CREATIONS BY MAC & EASY,SOLE PROPRIETORSHIP,,,,,,,,,A090968,23238
DETAILS,SOLE PROPRIETORSHIP,,,,,,,,,A091014,23250
CGW FARMS,PARTNERSHIP,,,,,,,,,A091032,23259
CUSTOM TILE AND MARBLE,SOLE PROPRIETORSHIP,,,,,,,,,A091129,23288
DEBBIE ANN'S STITCH'N KNIT,SOLE PROPRIETORSHIP,,,,,,,,,A091132,23291
CASCADE COMMUNICATIONS,CORPORATION,,,,,,,,,A091244,23322
HOWES SUNNYSIDE EGGS,CORPORATION,,,,,,,,,A091251,23323
ADVANCED MAINTENANCE,SOLE PROPRIETORSHIP,,,,,,,,,A091257,23325
BROKEN ANVIL RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A091284,23337
DICKEY LAKE BIBLE CAMP AND CONFERENCE CENTER,CORPORATION,,,,,,,,,A091316,23347
FRONT RANGE ART ASSOCIATION,SOLE PROPRIETORSHIP,,,,,,,,,A091367,23360
"L & R URTON, G. P.",PARTNERSHIP,,,,,,,,,A091375,23363
YELLOWSTONE FINE ART,SOLE PROPRIETORSHIP,,,,,,,,,A091380,23365
CBG ARCHITECTS,SOLE PROPRIETORSHIP,,,,,,,,,A091389,23371
ARROWHEAD BIBLE COLLEGE,CORPORATION,,,,,,,,,A091417,23376
INLAND ASPHALT COMPANY*,CORPORATION,,,,,,,,,A091586,23409
CLEAR RIDGE ENTERPRISES,SOLE PROPRIETORSHIP,,,,,,,,,A091595,23413
ONE CYCLE CONSTRUCTION CLEAN UP,SOLE PROPRIETORSHIP,,,,,,,,,A091597,23414
DANVER ENTERPRISES,SOLE PROPRIETORSHIP,,,,,,,,,A091633,23428
SANE SOLUTIONS BY DRU,SOLE PROPRIETORSHIP,,,,,,,,,A091652,23433
ACTION CONCRETE,SOLE PROPRIETORSHIP,,,,,,,,,A091682,23446
CONSUMER CREDIT COUNSELING SERVICE OF BOZEMAN,CORPORATION,,,,,,,,,A091707,23452
CONSUMER CREDIT COUNSELING SERVICE OF BILLINGS,CORPORATION,,,,,,,,,A091708,23453
DESIGNER TACKLE,SOLE PROPRIETORSHIP,,,,,,,,,A091792,23480
H/B FARMS,PARTNERSHIP,,,,,,,,,A091802,23481
CONSERVATION RESOURCES GROUP,SOLE PROPRIETORSHIP,,,,,,,,,A091830,23486
ROCKY MOUNTAIN COMPUTER SUPPLY,CORPORATION,,,,,,,,,A091842,23488
HUFFMAN GROCERY,LLC,,,,,,,,,A091879,23504
CARLIN HOTEL,CORPORATION,,,,,,,,,A091904,23508
HANSON LAW OFFICE,CORPORATION,,,,,,,,,A091968,23535
ROCKY MOUNTAIN AIRCRAFT SERVICES,CORPORATION,,,,,,,,,A091986,23537
THE CARLIN,CORPORATION,,,,,,,,,A092067,23560
TREE WORKS,SOLE PROPRIETORSHIP,,,,,,,,,A092100,23571
CLEARLAKE ADVERTISING,SOLE PROPRIETORSHIP,,,,,,,,,A092108,23577
NORTHSIDE TIRE & AUTO,SOLE PROPRIETORSHIP,,,,,,,,,A092197,23603
TOP GUN AG,SOLE PROPRIETORSHIP,,,,,,,,,A092200,23606
ALTENBURG FARM PARTNERSHIP,PARTNERSHIP,,,,,,,,,A092256,23617
CT FARMS,PARTNERSHIP,,,,,,,,,A092257,23618
KENT/LUETY PROPERTY MANAGEMENT,PARTNERSHIP,,,,,,,,,A092298,23637
12 MILE MILL,SOLE PROPRIETORSHIP,,,,,,,,,A092310,23644
UTICA ROD & GUN CLUB,SOLE PROPRIETORSHIP,,,,,,,,,A092405,23661
STEP'N OUT FORMALWEAR,CORPORATION,,,,,,,,,A092408,23662
RJK CHIMNEY & LANDSCAPE SERVICE,PARTNERSHIP,,,,,,,,,A092409,23663
CLARK FORK CUSTOM MEATS,SOLE PROPRIETORSHIP,,,,,,,,,A092421,23668
EVERGREEN WEED AND FEED,SOLE PROPRIETORSHIP,,,,,,,,,A092493,23698
OXEN YOKE INN,LLC,,,,,,,,,A092516,23705
AREA REALTY,SOLE PROPRIETORSHIP,,,,,,,,,A092521,23707
HOLMAN GRAIN,PARTNERSHIP,,,,,,,,,A092536,23714
THE BOULDER MONITOR & PRINTERY,LLC,,,,,,,,,A092567,23722
MONTANA PHOTOGRAPHY,SOLE PROPRIETORSHIP,,,,,,,,,A092590,23725
DICKINSON LOGGING,SOLE PROPRIETORSHIP,,,,,,,,,A092597,23728
MONTANA FORGE,SOLE PROPRIETORSHIP,,,,,,,,,A092599,23729
MASTERPIECE CARPET ONE,CORPORATION,,,,,,,,,A092645,23752
J&R SERVICES,PARTNERSHIP,,,,,,,,,A092655,23758
DARDIS.COM,SOLE PROPRIETORSHIP,,,,,,,,,A092730,23779
NORTHERN ROCKIES MEDICAL CONSULTING,SOLE PROPRIETORSHIP,,,,,,,,,A092734,23782
CHS PRIMELAND,CORPORATION,,,,,,,,,A092739,23785
ELIJAH'S REST,SOLE PROPRIETORSHIP,,,,,,,,,A092780,23797
"LEININGER RANCH, DAVID & ANNE",SOLE PROPRIETORSHIP,,,,,,,,,A092800,23804
GALLATIN VALLEY MALL,LLC,,,,,,,,,A092808,23809
WNC FIRST INSURANCE SERVICES,CORPORATION,,,,,,,,,A092810,23810
"""Z"" BEST EXPRESS",SOLE PROPRIETORSHIP,,,,,,,,,A092871,23836
LATTIN AND SONS,SOLE PROPRIETORSHIP,,,,,,,,,A092919,23853
ACT 1 PERSONNEL SERVICES,CORPORATION,,,,,,,,,A092984,23875
CRAZY MOUNTAIN MONOGRAMMING,PARTNERSHIP,,,,,,,,,A093120,23908
"J.I.W., INC DBA JONES KORMAN INSURANCE AGENCY",CORPORATION,,,,,,,,,A093179,23929
HINKLE FARMS,PARTNERSHIP,,,,,,,,,A093181,23931
TOWNSEND DRUG & SPIRITS,CORPORATION,,,,,,,,,A093204,23943
ECONO GLASS COMPANY,CORPORATION,,,,,,,,,A093208,23946
STATE FARM SPECIALTY PRODUCTS,CORPORATION,,,,,,,,,A093222,23949
M5,SOLE PROPRIETORSHIP,,,,,,,,,A093241,23956
IRON RIDE REPAIR,SOLE PROPRIETORSHIP,,,,,,,,,A093246,23959
TRADE STREET ENTERPRISES,PARTNERSHIP,,,,,,,,,A093247,23960
RUDIG'S FINE WOODWORKING,SOLE PROPRIETORSHIP,,,,,,,,,A093279,23968
ELECTRONIC SERVICE & CONSULTING,SOLE PROPRIETORSHIP,,,,,,,,,A093280,23969
A. HOOKER'S GALLERY,PARTNERSHIP,,,,,,,,,A093282,23970
6 CREEKS FARM,PARTNERSHIP,,,,,,,,,A093374,23997
RIGHT OF WAY SERVICES OF MONTANA,SOLE PROPRIETORSHIP,,,,,,,,,A093383,24003
OKA SPRINGS RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A093414,24012
THE DALY MANSION,CORPORATION,,,,,,,,,A093424,24015
TOM JENNIS REEL MONTANA,CORPORATION,,,,,,,,,A093512,24036
L/A RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A093518,24039
BARRISTER BUILDING,LLC,,,,,,,,,A093543,24050
POLSON READY MIX CONCRETE,CORPORATION,,,,,,,,,A093604,24067
"ABC SEAMLESS OF CENTRAL MONTANA, INC.",CORPORATION,,,,,,,,,A093605,24068
ROADY CARPENTRY,SOLE PROPRIETORSHIP,,,,,,,,,A093621,24073
RANCH CREEK LEATHERWORKS,SOLE PROPRIETORSHIP,,,,,,,,,A093627,24079
SADDLE MOUNTAIN RANCHES,PARTNERSHIP,,,,,,,,,A093639,24084
RIVERSIDE CONCRETE,CORPORATION,,,,,,,,,A093645,24085
KRAUS-ANDERSON INSURANCE AGENCY,LLC,,,,,,,,,A093666,24091
NEW LIFE MESSENGERS,SOLE PROPRIETORSHIP,,,,,,,,,A093671,24095
HEALTHY HOME CENTRAL VAC,SOLE PROPRIETORSHIP,,,,,,,,,A093676,24099
OLSONS SERVICE AND SALES,SOLE PROPRIETORSHIP,,,,,,,,,A093681,24103
N 8 CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A093733,24118
B & B PROPERTY MANAGEMENT OF MONTANA,SOLE PROPRIETORSHIP,,,,,,,,,A093754,24124
BOZEMAN HOT SPRINGS FITNESS CENTER & SPA,CORPORATION,,,,,,,,,A093783,24132
LELOK TRAVEL,CORPORATION,,,,,,,,,A093793,24138
HU BEAR AUTO REPAIR,SOLE PROPRIETORSHIP,,,,,,,,,A093837,24153
HAPPY TAILS MOBILE PET GROOMING,SOLE PROPRIETORSHIP,,,,,,,,,A093855,24159
CALL ILLUSTRATION,SOLE PROPRIETORSHIP,,,,,,,,,A093857,24160
A & S LOGGING PTR,PARTNERSHIP,,,,,,,,,A093880,24166
S.A.V.E. WHAT NOTS,SOLE PROPRIETORSHIP,,,,,,,,,A093913,24178
ALPINE AIR,CORPORATION,,,,,,,,,A093946,24190
THE BRIDGER APARTMENTS,PARTNERSHIP,,,,,,,,,A094003,24210
HOFER LAND & LIVESTOCK,SOLE PROPRIETORSHIP,,,,,,,,,A094115,24237
MONTANA RIVER DRIFTERS,SOLE PROPRIETORSHIP,,,,,,,,,A094123,24241
WHITEFISH TREE AND LAWN,SOLE PROPRIETORSHIP,,,,,,,,,A094191,24260
HBH CHINKING,SOLE PROPRIETORSHIP,,,,,,,,,A094210,24266
"NEW REFLECTIONS HAIR, NAIL, AND SKIN CARE SALON",SOLE PROPRIETORSHIP,,,,,,,,,A094224,24276
FURNITURE DOCTOR,SOLE PROPRIETORSHIP,,,,,,,,,A094268,24288
VAN VOAST FARM PARTNERSHIP,PARTNERSHIP,,,,,,,,,A094281,24292
TAVARES FAMILY PARTNERSHIP,PARTNERSHIP,,,,,,,,,A094291,24294
THE GREEN FARM,PARTNERSHIP,,,,,,,,,A094311,24305
KEY SYSTEMS,CORPORATION,,,,,,,,,A094456,24339
UNIVERSAL COMPUTER SYSTEMS,CORPORATION,,,,,,,,,A094461,24343
FREE RIVER RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A094548,24370
MORTGAGE QUESTIONS.COM,CORPORATION,,,,,,,,,A094599,24391
HIGHER GROUND LANDSCAPING,LLC,,,,,,,,,A094609,24394
SERVICEMASTER ALL PURPOSE,CORPORATION,,,,,,,,,A094617,24396
TETON TAXIDERMY,SOLE PROPRIETORSHIP,,,,,,,,,A094618,24397
KODIAK CONCRETE,CORPORATION,,,,,,,,,A094631,24404
BRIDGEFORD CONSTRUCTION,CORPORATION,,,,,,,,,A094633,24405
SOLBERG AG,LLC,,,,,,,,,A094660,24413
CHARISMA HAIR SALON,SOLE PROPRIETORSHIP,,,,,,,,,A094698,24429
THE HELENA CENTER,LLC,,,,,,,,,A094752,24448
A & L SHOPPER'S PAWN,SOLE PROPRIETORSHIP,,,,,,,,,A094760,24450
SCHULTE'S 38TH STREET STORE AND COFFEE' HOUSE,CORPORATION,,,,,,,,,A094765,24453
THE PAINT DOCK,CORPORATION,,,,,,,,,A094815,24473
PLANET EARTH,SOLE PROPRIETORSHIP,,,,,,,,,A094838,24482
ORGANICWAYS,SOLE PROPRIETORSHIP,,,,,,,,,A094844,24485
BOZEMAN GRANITE WORKS,CORPORATION,,,,,,,,,A094858,24495
THE ANTLER PUB AND GRILL,CORPORATION,,,,,,,,,A094859,24496
EASTERN MONTANA GYMNASTICS,SOLE PROPRIETORSHIP,,,,,,,,,A094868,24499
BAB'S EMBROIDERY,SOLE PROPRIETORSHIP,,,,,,,,,A094906,24506
