name,city,state,address,category
LIGUORI ACADEMY,PHILADELPHIA,PA,1952 E ALLEGHENY AVE,
LIHIGH SCHOOL,POULTNEY,VT,28 DEPOT ST,
LA COLINA SPECIAL EDUCATION CE,SANTA BARBARA,CA,4025 FOOTHILL RD.,
LA COLINIA DAY CARE CENTER,OXNARD,CA,1500 COLONIA RD.,
LA CORE CHRISTIAN ELEMENTARY SCHOOL,JACKSONVILLE,FL,8050-2 LONE STAR RD,
LA COSTA ADULT,HALF MOON BAY,CA,498 KELLY AVE.,
LILAC GROVE AMISH SCHOOL,GLADWIN,MI,SCHMIT RD 1 QUARTER MI W OBERLIN,
LA COSTA VALLEY PRESCHOOL & KINDERGARTEN,CARLSBAD,CA,2276 CALLE BARCELONA,
LA CRANADA ELEMENTARY SCHOOL,RIVERSIDE,CA,10353 GRAMERCY,
LA CRESTA ELEMENTARY,ROLLING HILLS,CA,38 CREST RD.,
LILLIAN VALLELY SCHOOL,BLACKFOOT,ID,350 S 700 W,
LA ESPERANZA DEVELOPMENT CENTE,REDWOOD CITY,CA,2150 GRANGER WAY,
LA ESPERANZA PROGRAM,DALY CITY,CA,65 TOWER RD.,
LILLIPUT EARLY CHILDHOOD CENTER,SHREWSBURY,MA,18 GRAFTON ST,
LIMA CENTRAL CATHOLIC HIGH SCHOOL,LIMA,OH,720 S CABLE RD,
LIMA CHRISTIAN SCHOOL,LIMA,NY,1574 ROCHESTER ST,
LA FLECHE (ROCK) SPECIAL CENTER,OAKLAND,CA,6925 CHABOT RD.,
LIMA HS - PRESCHOOL,LIMA,OH,1 SPARTAN WAY,
LA GRANDE ADVENTIST CHRISTIAN SCHOOL,LA GRANDE,OR,2702 ADAMS AVE,
LA GRANGE EDUCATION CENTER,LA GRANGE,KY,3001 WEST HIGHWAY 146,
LIMBERLOST CREEK SCHOOL,PORTLAND,IN,4393 N 150 E,
LIMESTONE HILLS DAY SCHOOL,WILMINGTON,DE,5671 OCHELTREE LN,
LIMESTONE MENNONITE PAROCHIAL SCHOOL,MILTON,PA,98 CHAPEL RD,
LIMESTONE RIDGE SCHOOL,LOGANTON,PA,2881 W VALLEY RD,
LIMESTONE VALLEY SCHOOL,MIFFLINBURG,PA,1095 SWENGLE RD,
LIMEVILLE AMISH SCHOOL,GAP,PA,556 MOUNT VERNON RD,
LINABEAN ACADEMY INC.,TAMPA,FL,2222 E DR MARTIN KING JR BLVD,
LA LOMA ELEMENTARY,MENLO PARK,CA,2245 AVY AVE.,
LA LUMIERE SCHOOL,LAPORTE,IN,6801 N WILHELM RD,
LINCOLN (PAU),SAN GABRIEL,CA,600 E. GRAND AVE.,
LA MARINA ELEMENTARY,MANHATTAN BEACH,CA,1501 REDONDO AVE.,
LA MARIPOSA MONTESSORI,SANTA FE,NM,18 PUESTA DEL SOL,
LA MERCED,MONTEBELLO,CA,724 N. POPLAR AVE.,
LA MERCED (SPECIAL EDUCATION),MONTEBELLO,CA,215 E. AVENIDA DE LA MERCED,
LINCOLN ACADEMY,HUNTSVILLE,AL,1110 MERIDIAN ST,
LINCOLN ACADEMY,NEWCASTLE,ME,81 ACADEMY HILL,
LA MERCED JUNIOR HIGH,MONTEBELLO,CA,215 E. AVE. DE LA MERCED,
LA MESA ELEMENTARY,LA MESA,CA,8100 ORANGE AVE.,
LA MESA ELEMENTARY,LOMPOC,CA,4010 JUPITER AVE.,
LA MESA MIDDLE,LA MESA,CA,4200 PARKS AVE.,
LA MIRADA HEIGHTS CHRISTIAN PRESCHOOL & ELEMENTARY,LA MIRADA,CA,12200 OXFORD DR,
LA MIRADA PAU,LA MIRADA,CA,15920 BARBATA RD.,
LA PALMA JUNIOR HIGH,BUENA PARK,CA,6855 LA PALMA AVE.,
LINCOLN ADULT,LINCOLN,CA,870 J ST.,
LINCOLN AMISH SCHOOL,BERNE,IN,5745 S 525 E,
LA PETITE ACADEMY,NEW LENOX,IL,2120 CALISTOGA DR,
LA PETITE ACADEMY - FAIRVIEW,FAIRVIEW,OR,750 NE MARKET DR,
LA PETITE ECOLE,COLUMBIA,MO,1111 S FAIRVIEW RD,
LA PETITE ECOLE / ENGLISH FRENCH LEARNING ACADEMY,SAN DIEGO,CA,3219 CLAIREMONT MESA BLVD,
LA PETITE MONTESSORI SCHOOL LLC,HILLSBOROUGH,CA,1450 TARTAN TRL RD,
LA PIETRA HAWAII SCHOOL FOR GIRLS,HONOLULU,HI,2933 PONI MOI RD,
"LINCOLN CHILDREN'S CENTER",NAPA,CA,920 YOUNT ST.,
LINCOLN CHRISTIAN ACADEMY,LINCOLN,CA,1200 HWY 193,
LINCOLN CHRISTIAN ELEM/JR-SR,LINCOLN,NE,5801 S 84TH ST,
LA PLUMA SCHOOL,LA MIRADA,CA,14420 LA PLUMA DR.,
LINCOLN CHRISTIAN SCHOOL,TULSA,OK,1003 N 129TH E AVE,
LINCOLN CITY SEVENTH-DAY ADVENTIST SCHOOL,LINCOLN CITY,OR,2126 NE SURF AVE,
LA POSADA JUVENILE HALL,SANTA BARBARA,CA,4500 HOLLISTER AVE.,
LINCOLN CO ALTERNATIVE,CALIENTE,NV,500 YOUTH CENTER DRIVE,
LA PRESA MIDDLE,SPRING VALLEY,CA,1001 LELAND ST.,
LA PRIMA CASA MONTESSORI SCHOOL,MIAMI,FL,2733 SW 3RD AVE,
LA PRINTANIERE MONTESSORI,BATON ROUGE,LA,5064 PERKINS RD,
LA PROGRESIVA SCHOOL,MIAMI,FL,2480 NW 7TH ST,
LA PUENTE VALLEY ADULT CORRECT,CITY OF INDUSTRY,CA,15359 EAST PROCTOR AVE.,
LA PUERTA INTERMEDIATE,CLAREMONT,CA,2475 FORBES,
LA PURISIMA CONCEPCION SCHOOL,LOMPOC,CA,219 W OLIVE AVE,
LA PURISIMA SCHOOL,ORANGE,CA,11712 HEWES ST,
LINCOLN COMMUNITY ADULT,LOS ANGELES,CA,3501 N. BROADWAY,
LA QUINTA CHRISTIAN FELLOWSHIP,LA QUINTA,CA,50-800 CALLE PALOMA,
LINCOLN COUNTY AREA TECHNOLOGY CENTER,STANFORD,KY,422 EDUCATION WAY,
LA SALLE ACADEMY,JESSUP,PA,309 1ST AVE,
LA SALLE ACADEMY,PROVIDENCE,RI,612 ACADEMY AVE,
LA SALLE CATHOLIC COLLEGE PREPARATORY,MILWAUKIE,OR,11999 SE FULLER RD,
LINCOLN COUNTY MENNONITE SCHOOL,CRAB ORCHARD,KY,6805 KY HWY 39 S,
LA SALLE CATHOLIC SCHOOL,HOLY CROSS,IA,835 CHURCH ST,
LA SALLE COLLEGE HIGH SCHOOL,WYNDMOOR,PA,8605 CHELTENHAM AVE,
LINCOLN EARLY CHLD CTR,ALLENTOWN,PA,1402 W WALNUT ST,
LA SALLE HIGH SCHOOL,UNION GAP,WA,3000 LIGHTNING WAY,
LA SALLE INSTITUTE,TROY,NY,174 WILLIAMS RD,
LA SALLE PERU CHRISTIAN SCHOOL,LA SALLE,IL,200 24TH ST,
LA SALLE SCHOOL,ALBANY,NY,391 WESTERN AVE,
LINCOLN ED. TR. CENTER,GARDEN GROVE,CA,11262 E. GARDEN GROVE BLVD.,
LA SCALA PRESCHOOL LEARNING CENTER,HIALEAH,FL,499 E 21ST ST,
LA SCUOLA,MIAMI,FL,7412 SUNSET DR,
"LA SCUOLA D'ITALIA",NEW YORK,NY,12 E 96TH ST,
LA SIERRA HIGH,CARMICHAEL,CA,3738 WALNUT AVE.,
LA SOLEDAD,MAYAGUEZ,PR,CARR. 342 CALLE G PARCELAS SOLEDAD,
LA SUBIDA ELEMENTARY,LA PUENTE,CA,15444 REGALADO,
LINCOLN ELEM,LIBERAL,KS,1002 W 11TH,
LA TIERRA EARLY CHILDHOOD CENTER,MISSION VIEJO,CA,24150 LINDLEY ST.,
LA VERNE PRIMARY,LA VERNE,CA,8TH AND E STS.,
LA VILLA J J A E P H S,LA VILLA,TX,500 E 9TH ST,
LA VILLITA MIDDLE,CARROLLTON,TX,1445 N PERRY RD,
LINCOLN ELEM.,LEMOORE,CA,499 SKAGGS ST.,
LINCOLN ELEM.,ONTARIO,CA,909 EAST D ST.,
LINCOLN ELEM.,RED BLUFF,CA,1105 LINCOLN ST.,
LINCOLN ELEM.,SAN FRANCISCO,CA,824 HARRISON ST.,
LINCOLN ELEMENTARY,BAKERSFIELD,CA,815 EUREKA ST.,
LINCOLN ELEMENTARY,BELLFLOWER,CA,9553 E. BEACH ST.,
LINCOLN ELEMENTARY,BROWNSBURG,IN,4807 BULLDOG WAY,
LINCOLN ELEMENTARY,BURBANK,CA,330 N. BUENA VISTA ST.,
LINCOLN ELEMENTARY,COMPTON,CA,704 S. TAMARIND AVE.,
LABELLE ADULT SCHOOL,LABELLE,FL,1100 FORESTRY DIVISION RD,
LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY (THE):  X223,BRONX,NY,360 E 145TH ST,
LINCOLN ELEMENTARY,LODI,CA,815 W. LOCKEFORD,
LINCOLN ELEMENTARY,LOS ANGELES,CA,1667 E. 118TH ST.,
LINCOLN ELEMENTARY,MARKLEEVILLE,CA,WOODFORDS,
LINCOLN ELEMENTARY,NAPA,CA,920 YOUNT ST.,
LINCOLN ELEMENTARY,PASADENA,CA,143 W. PEORIA ST.,
LINCOLN ELEMENTARY,REDWOOD CITY,CA,WHIPPLE AND OAKDALE AVE.,
LACONIA CHRISTIAN ACADEMY,LACONIA,NH,1386 MEREDITH CENTER RD,
LINCOLN ELEMENTARY,ROCK SPRINGS,WY,915 EDGAR,
LACORDAIRE ACADEMY,UPPER MONTCLAIR,NJ,155 LORRAINE AVE,
LINCOLN ELEMENTARY,SANTA BARBARA,CA,119 E. COTA ST.,
LAD N LASSIE PRESCHOOL,WHITTIER,CA,12620 BROADWAY,
LADERA ELEMENTARY,MANHATTAN BEACH,CA,2617 BELL AVE.,
LADERA ELEMENTARY,MENLO PARK,CA,360 LA CUESTA DR.,
LADERA HEIGHTS PREP DEVELOPMENT CENTER,LOS ANGELES,CA,6901 KNOWLTON PL,
LADERA LINDA ELEMENTARY,RANCHO PALOS VERDES,CA,32201 FORRESTAL DR.,
LADERA SCHOOL,MANHATTAN BEACH,CA,2617 BELL AVE.,
LAFAYETTE CHRISTIAN ACADEMY,LAFAYETTE,LA,220 PORTLAND AVE,
LAFAYETTE CHRISTIAN SCHOOL,LAFAYETTE,IN,525 N 26TH ST,
LAFAYETTE CHRISTIAN SCHOOL,LAGRANGE,GA,1904 HAMILTON RD,
LINCOLN ELEMENTARY SCHOOL,CENTERVILLE,IA,603 N 10TH STREET,
LAFAYETTE ELEM.,STOCKTON,CA,535 E. CHURCH ST.,
LAFAYETTE ELEMENTARY,FRESNO,CA,1606 PRINCETON AVE.,
LAFAYETTE HEAD START,LODI,CA,2503 W. HWY. 12,
LAFAYETTE SCHOOL,TROY,VA,103 ZION STATION RD,
LAGO MAR PRESCHOOL 1,MIAMI,FL,15732 SW 72ND ST,
LINCOLN GLEN ELEMENTARY,SAN JOSE,CA,2175 LINCOLN AVE.,
LAGO MAR PRESCHOOL II,MIAMI,FL,12871 SW 42ND ST,
LAGRANGE ACADEMY,LAGRANGE,GA,1501 VERNON RD,
LAGUNA BEACH ADULT,LAGUNA BEACH,CA,625 PARK AVE.,
LAGUNA BEACH CONTINUATION,LAGUNA BEACH,CA,625 PARK AVE.,
LINCOLN HIGH SCHOOL MAGNET,LOS ANGELES,CA,3501 N. BROADWAY,
LAGUNA HONDA ELEMENTARY,SAN FRANCISCO,CA,1350 SEVENTH AVE.,
LINCOLN INTERMEDIATE,ESCONDIDO,CA,1029 NORTH BROADWAY,
LAGUNA MADRE CHRISTIAN ACADEMY,LAGUNA VISTA,TX,30640 HOLLY BCH,
LINCOLN INTERMEDIATE,WEST ALLIS,WI,7815 W LAPHAM ST,
LAGUNA NIGUEL JR ACADEMY,LAGUNA NIGUEL,CA,29702 KENSINGTON DR,
LAGUNA NIGUEL MONTESSORI CENTER,LAGUNA NIGUEL,CA,28083 MOULTON PKWY,
LAGUNA NUEVA,CITY OF COMMERCE,CA,6360 S. GARFIELD AVE.,
LAHR-WELL CHRISTIAN ACADEMY,EDWARDSVILLE,IL,903 N SECOND ST,
LAINGSBURG CHRISTIAN SCHOOL,LAINGSBURG,MI,901 E GRAND RIVER,
LINCOLN LUTHERAN MIDDLE/HIGH SCHOOL,LINCOLN,NE,1100 N 56TH ST,
LAKE ANNE NURSERY KINDERGARTEN,RESTON,VA,12021 N SHORE DR,
LINCOLN MARTI COMMUNITY AGENCY 43,MIAMI,FL,890 SW 143RD AVE,
LINCOLN MEMORIAL ACADEMY,PALMETTO,FL,305 17TH ST E,
LAKE AREA CAREER & TECH CENTER,DEVILS LAKE,ND,205 16TH ST NW,
LAKE AVENUE CHURCH SCHOOL,PASADENA,CA,393 N LAKE AVE,
LAKE BROOK ACADEMY,KNOXVILLE,TN,3006 LAKE BROOK BLVD,
LAKE BUTLER CHRISTIAN ACADEMY,LAKE BUTLER,FL,475 SW 3RD ST,
LAKE CAREER  TECHNICAL CTR.,CAMDENTON,MO,119 SERVICE RD,
LAKE CASTLE PRIVATE SCHOOL,NEW ORLEANS,LA,8400 HAYNE BLVD,
LAKE CATHOLIC HIGH SCHOOL,MENTOR,OH,6733 REYNOLDS RD,
LAKE CENTER CHRISTIAN SCHOOL,HARTVILLE,OH,12893 KAUFMAN AVE NW,
LAKE CHAMPLAIN WALDORF SCHOOL,SHELBURNE,VT,359 TURTLE LN,
LAKE CITY CHRISTIAN ACADEMY,LAKE CITY,FL,3035 SW PINEMOUNT RD,
LINCOLN PARK PRESCHOOL AND KINDERGARTEN,CHICAGO,IL,108 W GERMANIA PL,
LAKE CITY JR ACADEMY,COEUR D ALENE,ID,111 E LOCUST AVE,
LAKE COUNTRY CHRISTIAN SCHOOL,FORT WORTH,TX,7050 LAKE COUNTRY DR,
LAKE COUNTRY CHRISTIAN SCHOOL,STARBUCK,MN,36322 COUNTY ROAD 14,
LAKE COUNTRY LUTHERAN HIGH SCHOOL,HARTLAND,WI,401 CAMPUS DR,
LAKE COUNTRY MONTESSORI,HARTLAND,WI,625 WALNUT RIDGE DR,
LAKE COUNTRY SCHOOL,MINNEAPOLIS,MN,3755 PLEASANT AVE,
LAKE COUNTY BAPTIST SCHOOL,WAUKEGAN,IL,1550 W YORKHOUSE RD,
LINCOLN SCHOOL,PROVIDENCE,RI,301 BUTLER AVE,
LAKE COUNTY ELEMENTARY COMMUNITY DAY,CLEARLAKE,CA,6945 OLD HIGHWAY 53,
LAKE COUNTY MIDDLE SCHOOL COMMUNITY DAY,CLEARLAKE,CA,6945 OLD HIGHWAY 53,
LINCOLN SCHOOL (APHASIA),SOUTH PASADENA,CA,335 EL CENTRO ST.,
LAKE CUMBERLAND AREA TECHNOLOGY CENTER,RUSSELL SPRINGS,KY,2330 HIGHWAY 127 SOUTH,
LAKE ELEMENTARY,JANESVILLE,CA,PO BOX 160,
LINCOLN SPECIAL SCHOOL,PALM DESERT,CA,74150 RUTELEDGE WAY,
LAKE FERN MONTESSORI ACADEMY,TITUSVILLE,FL,257 AGUINALDO AVE,
LAKE FOREST ACADEMY,LAKE FOREST,IL,1500 W KENNEDY RD,
LINCOLN TRAINING CENTER (MH),SOUTH EL MONTE,CA,2527 N. LEE ST.,
LINCOLN UNIFIED ADULT,STOCKTON,CA,1700 PORTER WAY,
LINCOLN UNIFIED PRESCHOOL,STOCKTON,CA,2016 PALOMA AVE.,
LAKE FOREST PARK MONTESSORI,SHORELINE,WA,19935 19TH AVE NE,
LAKE FORREST PREPARATORY SCHOOL,MAITLAND,FL,866 LAKE HOWELL RD,
LINCOLN VILLAGE REG JUVENILE DET CTR,ELIZABETHTOWN,KY,820 NEW GLENDALE ROAD,
LAKE GRACE CHRISTIAN SCHOOL,JESUP,GA,5393 ODUM SCREVEN RD,
LAKE GREGORY ELEMENTARY,CRESTLINE,CA,24740 SAN MORITZ WAY,
LINCOLN-MARTI COMMUNITY AGENCY,MIAMI,FL,2111 NW 103RD ST,
LINCOLN-MARTI SCHOOL # 28,HOMESTEAD,FL,28800 SW 152ND AVE,
LINCOLN-MARTI SCHOOL LLC,HIALEAH,FL,1750 E 4 AVE,
LAKE HIGH,GARDEN GROVE,CA,10801 ORANGEWOOD AVE.,
LAKE HIGHLAND PREPARATORY SCHOOL,ORLANDO,FL,901 HIGHLAND AVE,
LAKE HILLS MONTESSORI AUSTIN CAMPUS,AUSTIN,TX,600 N CUERNAVACA DR,
LAKE HILLS MONTESSORI SCHOOL,TULSA,OK,5130 E 101ST ST,
LINCREST (APHASIC),YUBA CITY,CA,1400 PHILLIPS RD.,
LAKE HOUSE ACADEMY,FLAT ROCK,NC,447 LILY PAD LN,
LAKE HURON VIRTUAL  HYBRID HIGH SCHOOL,NEW HAVEN,MI,57700 GRATIOT AVENUE,
LAKE JACKSON EDUCATIONAL YOUTH ACADEMY,TALLAHASSEE,FL,3945 N MONROE ST,
LINDA MAR EDUCATIONAL CENTER,PACIFICA,CA,830 ROSITA RD.,
LAKE MAGDALENE UMC EARLY CHILDHOOD CENTER,TAMPA,FL,2902 W FLETCHER AVE,
LINDA VISTA ELEMENTARY,CULVER CITY,CA,5950 STONEVIEW DR.,
LINDA VISTA ELEMENTARY,SAN LORENZO,CA,820 BOCKMAN RD.,
LINDAMOOD BELL ACADEMY,SAN LUIS OBISPO,CA,416 HIGUERA ST,
LINDBERGH (CHARLES A.) ELEMENT,BUENA PARK,CA,6152 STANTON AVE.,
LINDBERGH ELEMENTARY,MANTECA,CA,311 E. NORTH ST.,
LINDBERGH ELEMENTARY,NEWPORT BEACH,CA,PO BOX 1368,
LAKE MARY PREPARATORY SCHOOL,LAKE MARY,FL,650 RANTOUL LN,
LAKE MEAD CHRISTIAN ACADEMY,HENDERSON,NV,540 E LAKE MEAD PKWY,
LAKE MICHIGAN ACADEMY,GRAND RAPIDS,MI,2428 BURTON ST SE,
LAKE MICHIGAN CATHOLIC SCHOOL,SAINT JOSEPH,MI,915 PLEASANT ST,
LINDEN ADULT,LINDEN,CA,18257 EAST MAIN ST.,
LINDEN CONTINUATION HIGH,LINDEN,CA,18527 EAST MAIN ST.,
LAKE MONTESSORI SCHOOL,LEESBURG,FL,415 LEE ST,
LAKE MURRAY MONTESSORI SCHOOL,COLUMBIA,SC,312 ELDERS POND DR,
LAKE NELSON SDA SCHOOL,PISCATAWAY,NJ,555 S RANDOLPHVILLE RD,
LAKE NORMAN CHRISTIAN SCHOOL,DAVIDSON,NC,251 S ST,
LINDEN GROVE SCHOOL,CINCINNATI,OH,4122 MYRTLE AVE,
LINDEN GROVE SCHOOL,NEW HOLLAND,PA,131 LINDEN GROVE RD,
LINDEN HALL,LITITZ,PA,212 E MAIN ST,
LAKE ORION BAPTIST SCHOOL,LAKE ORION,MI,255 E SCRIPPS RD,
LAKE PARK BAPTIST SCHOOL,LAKE PARK,FL,625 PARK AVE,
LINDEN SDA SCHOOL,LAURELTON,NY,137-01 228TH ST,
LINDEN WALDORF SCHOOL,NASHVILLE,TN,3201 HILLSBORO PIKE,
LAKE PLACID CHRISTIAN SCHOOL,LAKE PLACID,FL,148 E INTERLAKE BLVD,
LINDGREN EARLY LEARNING CENTER,HAGER CITY,WI,N3470 US HIGHWAY 63,
LAKE PLACID MONTESSORI ACADEMY LLC,LAKE PLACID,FL,9 LAKEVIEW ST,
LAKE POINTE ACADEMY,YORK,SC,3168 HANDS MILL HWY,
LINDSAY ADULT,LINDSAY,CA,290 NORTH HARVARD,
"LAKE PREPARATORY SCHOOL, INC.",LEESBURG,FL,1314 SUMTER ST,
LINDSAY LANE CHRISTIAN ACADEMY,ATHENS,AL,1300 LINDSAY LN S,
LAKE REGION CHRISTIAN SCHOOL,BAXTER,MN,7398 FAIRVIEW RD,
LAKE REGION SPEC ED UNIT,DEVILS LAKE,ND,801 5TH AVE SE,
LAKE REGION VOCATIONAL CENTER,NAPLES,ME,1879 ROOSEVELT TRAIL,
LAKE RIDGE ACADEMY,NORTH RIDGEVILLE,OH,37501 CENTER RIDGE RD,
LINDSTROM (VH),LAKEWOOD,CA,5900 N. CANEHILL AVE.,
LAKE ROSE CHRISTIAN ACADEMY,ORLANDO,FL,4340 N HIAWASSEE RD,
LAKE SHORE CHRISTIAN ACADEMY,PASADENA,MD,860 SWIFT RD,
LINE STREET ELEMENTARY,BISHOP,CA,301 W LINE ST.,
LAKE SIDE,VERSAILLES,IN,2462 W COUNTY ROAD 700 S,
LINFIELD CHRISTIAN SCHOOL,TEMECUA,CA,31950 PAUBA RD,
LINGUA NATAL,ENCINITAS,CA,1104 GARDEN VIEW RD,
LAKE TAHOE ADULT,SOUTH LAKE TAHOE,CA,PO BOX 14426,
LAKE TAHOE SCHOOL,INCLINE VILLAGE,NV,995 TAHOE BLVD,
LAKE TAPPS MONTESSORI,LAKE TAPPS,WA,4118 W TAPPS DR E,
LINN CO AREA CAREER  TECH CTR,BROOKFIELD,MO,122 PERSHING RD,
LINN LAWN,MILLERSBURG,OH,5811 TR # 257,
LINN LUTHERAN SCHOOL,LINN,KS,112 CHURCH ST,
LINN MENNONITE CHRISTIAN SCHOOL,ROANOKE,IL,1594 COUNTY ROAD 1700 N,
LAKE VIEW SCHOOL,PANAMA,NY,2047 WAITS CORNERS RD,
LAKE VIEW SCHOOL,ROCKVILLE,IN,1659 N 550 E,
LINTON HALL SCHOOL,BRISTOW,VA,9535 LINTON HALL RD,
LAKE WASHINGTON GIRLS MIDDLE SCHOOL,SEATTLE,WA,810 18TH AVE,
LAKE WORTH CHRISTIAN SCHOOL,BOYNTON BEACH,FL,7592 HIGH RIDGE RD,
LINVILLE COMMUNITY DAY,SOULSBYVILLE,CA,20300 SOULSBYVILLE RD.,
LINVILLE HILL CHRISTIAN SCHOOL,PARADISE,PA,295 S KINZER RD,
LAKE WORTH HIGH ADULT EDUCATION CENTER,LAKE WORTH,FL,1701 LAKE WORTH RD,
LAKEBRIDGE BEHAVIORAL HEALTH SYSTEM,MACON,GA,3500 RIVERSIDE DR,
LAKECREST BAPTIST SCHOOL,WATERFORD,MI,35 AIRPORT RD,
LAKEHILL PREPARATORY SCHOOL,DALLAS,TX,2720 HILLSIDE DR,
LAKELAND CHRISTIAN ACADEMY,LEWISVILLE,TX,397 S STEMMONS FWY,
LAKELAND CHRISTIAN ACADEMY,WINONA LAKE,IN,1093 S 250 E,
LAKELAND CHRISTIAN SCHOOL,LAKELAND,FL,1111 FOREST PARK ST,
LINWOOD SCHOOL,ELLICOTT CITY,MD,3421 MARTHA BUSH DR,
LINWORTH CHILDRENS CENTER,COLUMBUS,OH,7070 BENT TREE BLVD,
LION & LAMB CHRISTIAN SCHOOL,RENO,NV,1220 ROBB DR,
LIONHEART ACADEMY OF THE TRIAD,GREENSBORO,NC,201 S CHAPMAN ST,
LIONS GATE,MARTINEZ,CA,100 GLACIER DR.,
LIONS MATHEMATICS & SCIENCE CHRISTIAN ACADEMY,WAUKEGAN,IL,1011 PORTER ST,
LIONSGATE ACADEMY - SHOREVIEW,SHOREVIEW,MN,599 CARDIGAN ROAD,
LAKELAND CROSSROADS SCHOOL,LAKELAND,FL,615 OLD POLK CITY RD,
LIRIO MONTESSORI,MINNEAPOLIS,MN,3015 13TH AV. S,
LAKELAND GIRLS ACADEMY,LAKELAND,FL,6754 S CARTER RD,
"LISA'S TIPPY TOES DAY CARE & LEARNING CENTER",MERRIMACK,NH,33 BABOOSIC LAKE RD,
LAKELAND REGIONAL SCHOOL,SPRINGFIELD,MO,440 S MARKET AVE,
LAKELAND SCHOOL,ELKHORN,WI,W3905 COUNTY ROAD NN,
LAKELAND STAR ACAD (LSA),MINOCQUA,WI,9792 STATE HWY 70,
LAKELAND STAR SCHOOL--STRONG TALENTED ADVENTUROUS REMARKABLE,MINOCQUA,WI,9792 STATE HWY 70,
LAKELAND VILLAGE MIDDLE,LAKE ELSINORE,CA,18730 GRAND AVE.,
LISBON FALLS CHRISTIAN ACADEMY,LISBON FALLS,ME,555 LISBON ST,
LAKELAND VIRTUAL ACADEMY,RATHDRUM,ID,15506 WASHINGTON STREET,
LAKELAND-ANDOVER SCHOOL,LAFAYETTE,NJ,67 ROUTE 15,
LAKEMARY CENTER,PAOLA,KS,100 LAKEMARY DR,
LISCANO EL,FRISCO,TX,11222 MAMMOTH CAVE LN,
LISMORE COLONY SENIOR HIGH SCHOOL,CLINTON,MN,80391 COUNTY RD 60,
LAKES AND BRIDGES CHARTER SCHOOL,TBD,SC,TBD STREET UNKNOWN,
LAKES AREA MONTESSORI,WALLED LAKE,MI,8605 RICHARDSON RD,
LITCHFIELD MONTESSORI SCHOOL,NORTHFIELD,CT,5 KNIFE SHOP RD,
LITCHFIELD PRESCHOOL,LITCHFIELD PARK,AZ,255 E. WIGWAM BLVD,
LAKES REGION CHRISTIAN SCHOOL,LACONIA,NH,85 ZION HILL RD,
LAKESHORE ALTERNATIVE SCHOOL,KEWAUNEE,WI,911 3RD ST,
LAKESHORE CHRISTIAN SCHOOL,PLATTSBURGH,NY,4635 STATE ROUTE 9,
LITITZ AREA MENNONITE SCHOOL,LITITZ,PA,1050 E NEWPORT RD,
LITITZ CHRISTIAN SCHOOL,LITITZ,PA,501 W LINCOLN AVE,
LAKESHORE ELEMENTARY,SAN MATEO,CA,2717 S. NORFOLK ST.,
LITTLE ACORN,RIDGEWAY,OH,15150 TWP.RD. 206,
LITTLE ACORN MONTESSORI ACADEMY,ALHAMBRA,CA,1957 W HUNTINGTON DR,
LITTLE ACORN SCHOOL,RIDGEWAY,OH,15150 TOWNSHIP RD 206,
LITTLE ANGEL ACADEMY 2,HIALEAH,FL,441 W 11TH ST,
LITTLE ANGEL DAYCARE CENTER #3,BROOKLYN,NY,12 CROWN ST,
LITTLE ANGELS ACADEMY BURBANK,BURBANK,CA,721 S SAN FERNANDO BLVD,
LAKESHORE MIDDLE SCHOOL,SHREVEPORT,LA,1807 SAN JACINTO ST.,
LITTLE ANGELS CHRISTIAN SCHOOL,HIALEAH,FL,6491 W 2ND AVE,
LITTLE ASH AMISH SCHOOL,SUGAR GROVE,PA,TURNPIKE CEMETERY RD,
LAKESHORE MONTESSORI SCHOOL,VANCOUVER,WA,4803 NE 15TH AVE,
LITTLE BEAVER PAROCHIAL SCHOOL,ENON VALLEY,PA,231 GILMORE RD,
LITTLE BLESSINGS PRESCHOOL,ATTLEBORO,MA,841 N MAIN ST,
LITTLE BLESSINGS PRESCHOOL,PARKER,CO,11805 PINE DR,
LITTLE BLOSSOM MONTESSORI SCHOOL,SACRAMENTO,CA,2075 ARENA BLVD,
LAKESIDE ALPHA,WEBSTER,NY,985 EBNER DR,
LITTLE BRITAIN MENNONITE SCHOOL,QUARRYVILLE,PA,352 NOTTINGHAM RD,
"LITTLE CHILDREN'S LEARNING ACADEMY",HIALEAH,FL,1917 W 60TH ST,
LITTLE CITY FOUNDATION CHILDBRIDGE CTR FOR EDUC,PALATINE,IL,1760 W ALGONQUIN RD,
LITTLE CORRAL KINDERGARTE,ALBUQUERQUE,NM,10111 CONSTITUTION AVE NE,
LITTLE COUNTRY SCHOOL HOUSE,CLARKSVILLE,TN,840 HWY 76,
LITTLE CRANE MONTESSORI SCHOOL,RIDGEWOOD,NJ,113 COTTAGE PL,
LAKESIDE CHRISTIAN ACADEMY,MOREHEAD,KY,2535 US HIGHWAY 60 W,
LITTLE CREEK SCHOOL,HUMBOLDT,IL,3144 E COUNTY ROAD 1600N,
LAKESIDE CHRISTIAN ACADEMY,PARIS,TN,2920 HWY 641 N,
LAKESIDE COMMUNITY DAY,LAKESIDE,CA,12150 WOODSIDE AVE.,
LAKESIDE DEVELOPMENT CENTER,LAKESIDE,CA,10027 LOS RANCHITOS RD.,
