federal_offense,misdemeanor,total,detained_or_awaiting_trial,felony,snapshot_date,id,source_url,source_url1
2,31,209,163,13,2021-01-01,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,20,3,14,2021-01-01,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
60,2,119,40,17,2021-01-01,9011,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,18,121,100,3,2021-01-01,9012,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,57,52,1,2021-01-01,9013,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,163,150,6,2021-01-01,9015,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,25,209,158,26,2021-01-01,9016,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,23,114,80,11,2021-01-01,9017,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
16,21,138,87,14,2021-01-01,9018,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,47,413,354,12,2021-01-01,9019,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,37,679,615,27,2021-01-01,9020,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,24,105,0,81,2021-01-01,9021,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,120,114,0,2021-01-01,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,87,76,3,2021-01-01,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,109,99,1,2021-01-01,9028,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,52,43,2,2021-01-01,9029,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,48,480,397,35,2021-01-01,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,25,175,141,9,2021-01-01,10110,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,68,508,390,50,2021-01-01,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,138,89,11,2021-01-01,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,29,23,2,2021-01-01,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,68,61,6,2021-01-01,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,32,10,10,2021-01-01,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,41,197,131,25,2021-01-01,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
14,9,122,97,2,2021-01-01,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,67,48,9,2021-01-01,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,56,123,52,15,2021-01-01,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,46,232,170,16,2021-01-01,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,82,400,289,29,2021-01-01,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,35,357,298,24,2022-01-01,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,44,158,105,6,2022-01-01,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,7,60,49,1,2022-01-01,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,78,20,53,2022-01-01,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
102,52,463,295,14,2022-01-01,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,21,225,186,18,2022-01-01,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,38,24,5,2022-01-01,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,14,115,89,11,2022-01-01,8954,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,95,77,4,2022-01-01,8956,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,12,78,57,2,2022-01-01,8957,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,1,1,0,2022-01-01,8959,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,37,337,293,7,2022-01-01,8961,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,3,39,19,15,2022-01-01,8962,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,35,148,107,2,2022-01-01,8963,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,49,37,8,2022-01-01,8964,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,72,67,0,2022-01-01,8965,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,65,263,196,2,2022-01-01,8966,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,23,174,143,8,2022-01-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,38,26,6,2022-01-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
8,2,58,46,2,2022-01-01,8968,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,29,114,43,39,2022-01-01,8969,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,28,154,98,28,2022-01-01,8970,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,77,44,26,2022-01-01,8972,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,62,53,3,2022-01-01,8975,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,93,259,161,5,2022-01-01,8976,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,106,70,19,2022-01-01,8978,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,90,76,7,2022-01-01,8979,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,10,139,121,5,2022-01-01,8980,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,70,187,117,0,2022-01-01,8981,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,6,67,40,19,2022-01-01,8982,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,26,185,143,13,2022-01-01,8983,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,168,112,42,2022-01-01,8984,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,8,67,53,5,2022-01-01,8985,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,1,18,12,4,2022-01-01,8986,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,81,62,12,2022-01-01,8987,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
10,0,98,55,33,2022-01-01,8988,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,9,169,127,26,2022-01-01,8990,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,14,7,6,2022-01-01,8989,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,69,40,12,2022-01-01,8991,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,52,0,52,2022-01-01,9049,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,87,73,2,2022-01-01,8996,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
5,6,51,35,5,2022-01-01,8998,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,25,111,69,17,2022-01-01,8999,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,159,142,0,2022-01-01,9003,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,112,90,13,2022-01-01,9004,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,15,85,67,3,2022-01-01,9005,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,58,241,161,22,2022-01-01,9006,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,52,241,183,6,2022-01-01,9001,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,96,85,0,2022-01-01,9002,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,58,57,1,2022-01-01,9007,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
5,51,285,213,16,2022-01-01,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,18,7,7,2022-01-01,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailDecember2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
