name,business_type,state_registered,street_registered,city_registered,zip5_registered,corp_id
"T. & S. TIRES, INC.",CORPORATION,AL,,HUNTSVILLE,,115892
"SOUTHLAND WISPY, INC.",CORPORATION,AL,,MONTGOMERY,,116689
"MILES & ASSOCIATES, INC.",CORPORATION,AL,,MONTGOMERY,,116690
"NATIONAL SURPLUS, INC.",CORPORATION,AL,,BIRMINGHAM,,116694
"COLONIAL GALLERIES, INC.",CORPORATION,AL,,PELL CITY,,116696
"NAM, INC.",CORPORATION,AL,,PELL CITY,,116697
"INTERNATIONAL BODY WORKS, INC.",CORPORATION,AL,,CLANTON,,116700
"FULTONDALE FLORIST, FLOWER AND GIFT SHOP, INC.",CORPORATION,AL,,FULTONDALE,,117604
"FRAMPTON ENTERPRISES, INC.",CORPORATION,AL,,,,117607
"PRESCOTT AND ASSOCIATES, INC., A CLOSE CORPORATION",CORPORATION,AL,,BIRMINGHAM,,117608
"MOONS REPAIR SHOP, INC.",CORPORATION,AL,,BIRMINGHAM,,117610
ECHO DOWNS CORPORATION,CORPORATION,AL,,IRONDALE,,117611
"HAYMAKER TRUCKING, INC.",CORPORATION,AL,,BIRMINGHAM,,117612
"THE DUNES CLUB, INC.",CORPORATION,AL,,,,117615
"CARTEE BACKHOE SERVICE, INC.",CORPORATION,AL,,DECATUR,,117616
"THOMAS BROTHERS, INC.",CORPORATION,AL,,HUNTSVILLE,,118655
"PORT CITY STEAMSHIP SHIPYARD AND INDUSTRIAL SUPPLY COMPANY, INC.",CORPORATION,AL,,,,118656
"GULF COAST PACKAGING, INC.",CORPORATION,AL,,MONTGOMERY,,118657
"ASIAN FOOD MARKET, INC.",CORPORATION,AL,,,,118658
"HORSE WORKS, INC.",CORPORATION,AL,,,,118660
"STAR AUTO TOWING AND RECOVERY, INC.",CORPORATION,AL,,,,118661
"MONTE CARLO LE CLUB, INC.",CORPORATION,AL,,,,118662
"NOVA TRANSPORT SYSTEMS, INC., A CLOSE CORPORATION",CORPORATION,AL,,BIRMINGHAM,,118663
MCCLAIN AND ASSOCIATES INC.,CORPORATION,AL,,BIRMINGHAM,,118665
"VALLEYDALE FLORIST, INC.",CORPORATION,AL,,,,118668
"CRITTER SITTERS OF LOVE, INC., A CLOSE CORPORATION",CORPORATION,AL,,BIRMINGHAM,,118670
"CREATIVE SALES ASSOCIATES, INC.",CORPORATION,AL,,BIRMINGHAM,,118671
"SELF EMPLOYED BENEFITS INSURANCE MARKETING, INC.",CORPORATION,AL,,BIRMINGHAM,,118672
"SURGICAL INSTRUMENT SERVICE, INC.",CORPORATION,AL,,FAYETTE,,118674
"STAN MCCULLOCH CHRYSLER-PLYMOUTH-DODGE, INC.",CORPORATION,AL,,DECATUR,,118675
"TECHTRIX, INC.",CORPORATION,AL,,GADSDEN,,119815
"DONALD W. CAUSEY & ASSOCIATES, P.C.",CORPORATION,AL,,,,119816
"VALLEY APPAREL, INC.",CORPORATION,AL,,DECATUR,,119818
"COONY'S BODY CONNECTION, INC.",CORPORATION,AL,,STEVENSON,,119820
"AUTAUGA REDI MIX, INC.",CORPORATION,AL,,PRATTVILLE,,120649
"G & G WHOLESALE, INC.",CORPORATION,AL,,,,120650
"COMMERCIAL RENOVATIONS, INC.",CORPORATION,AL,,GADSDEN,,120651
"HAIRE CONTRACTING CO., INC., A CLOSE CORPORATION",CORPORATION,AL,,NORTHPORT,,120652
"WATHA'S, INC.",CORPORATION,AL,,HAMILTON,,120653
"NWT, INC.",CORPORATION,AL,,ANNISTON,,120654
"GOLDEN STEVEDORING CO., INC.",CORPORATION,AL,,,,120657
"THE GYM, INC.",CORPORATION,AL,,OPELIKA,,120662
"L.A. AIR, INC.",CORPORATION,AL,,,,120664
"MIGHTY PEST CONTROL, INC.",CORPORATION,AL,,GADSDEN,,121376
"CHATHAM OIL CO., INC.",CORPORATION,AL,,TUSCALOOSA,,121377
"DEEPWATER MARINE, INC.",CORPORATION,AL,,NORTHPORT,,121380
"TRA-KEL, INC.",CORPORATION,AL,,TUSCALOOSA,,121381
"DUNIVANT ENGINEERING COMPANY, INC.",CORPORATION,AL,,,,121383
"BORELLI'S FINE FOODS, INC.",CORPORATION,AL,,TALLADEGA,,121384
"BRISKMAN, BINION, P.C.",CORPORATION,AL,,,,121385
"PLANNED MARKETING SERVICES, INC.",CORPORATION,AL,,,,122664
"COASTAL CARGO ALABAMA, INC.",CORPORATION,AL,,,,122666
"HOLLYWOOD DANCE CENTER, INC.",CORPORATION,AL,,,,122667
"THE FORMS FACTORY, INC.",CORPORATION,AL,,,,122668
"ENIGMATIC OCEAN SURF N SPORT, INC., A CLOSE CORPORATION",CORPORATION,AL,,,,122669
"J & L MINIT MART, INC., A CLOSE CORPORATION",CORPORATION,AL,,PRICHARD,,122671
"B.T.L., INC.",CORPORATION,AL,,,,122673
"SHORE TO SHORE COURIER SERVICE, INC.",CORPORATION,AL,,FAIRHOPE,,122674
"EASTERN SHORE MARINE, INC.",CORPORATION,AL,,FAIRHOPE,,122676
"HUNTERS GLEN, INC.",CORPORATION,AL,,,,122678
"SEA AIR, INC.",CORPORATION,AL,,ORANGE BEACH,,122679
"MOBILE HYDRA CRANE RENTAL, INC.",CORPORATION,AL,,,,123388
"METZGER & ASSOCIATES, INC.",CORPORATION,AL,,,,123389
"QUALITY-CUT LAWN SERVICE, INC.",CORPORATION,AL,,MONTGOMERY,,123390
"SHALIMAR CONTRACTORS, INC.",CORPORATION,AL,,MONTGOMERY,,123392
"BEER BARREL, INC.",CORPORATION,AL,,,,123393
"ALABAMA BUSINESS ASSOCIATES, INC.",CORPORATION,AL,,MONTGOMERY,,123395
"EXPORT TECHNOLOGIES, INC.",CORPORATION,AL,,MONTGOMERY,,123396
CONCEPTS DEVELOPMENT CORPORATION,CORPORATION,AL,,MONTGOMERY,,123397
"WILDCAT'S DEN, INC.",CORPORATION,AL,,MARGARET,,123399
"ALLSTATE PUBLISHING COMPANY, INC.",CORPORATION,AL,,PHENIX CITY,,123400
"CHAKER'S PIZZA, INC.",CORPORATION,AL,,,,123402
"ALLIANCE STAR COMPANY, INC.",CORPORATION,AL,,,,124527
MOPRO INCORPORATED,CORPORATION,AL,,,,124530
"THE CORNER, INCORPORATED",CORPORATION,AL,,,,124539
"JANNA MUSIC INSTRUMENT COMPANY, INC.",CORPORATION,AL,,DECATUR,,124540
"BAY CRUISES, INC., A CLOSE CORPORATION",CORPORATION,AL,,,,125426
"PARRAMORE, INC., A CLOSE CORPORATION",CORPORATION,AL,BON SECOUR AL,,,125429
"HONS BUILDERS, INC.",CORPORATION,AL,,,,125430
"FOLEY PROFESSIONAL PARK DEVELOPERS, INC.",CORPORATION,AL,,FAIRHOPE,,125432
"MISS REGINA, INC., A CLOSE CORPORATION",CORPORATION,AL,,FAIRHOPE,,125433
"ELECTRONIC WAREHOUSING, INC.",CORPORATION,AL,,HARTSELLE,,125434
"EQUIPMENT WAREHOUSING, INC.",CORPORATION,AL,,HARTSELLE,,125435
"REMARKETING SERVICES, INC.",CORPORATION,AL,,HARTSELLE,,125436
"HOME COMFORT FURNITURE, INC.",CORPORATION,AL,RED BAY AL,,,126233
"MULKIN ENTERPRISES, INC.",CORPORATION,AL,,BESSEMER,,126237
"SUPREME COLLISION REPAIR CENTER, INC.",CORPORATION,AL,,,,126239
"BRENDA HAWKINS, INC., A CLOSE CORPORATION",CORPORATION,AL,,,,126241
"TDM GROUP, INC.",CORPORATION,AL,,MONTGOMERY,,126245
"PROGRESSIVE OFFICE PRODUCTS, INC.",CORPORATION,AL,,BIRMINGHAM,,126246
"GULF COAST BUILDING CONTRACTORS, INC., A CLOSE CORPORATION",CORPORATION,AL,,SUMMERDALE,,126248
"BEACH INVESTMENTS, INC.",CORPORATION,AL,,,,126249
"BIRMINGHAM EBONY BROADCASTING, INC.",CORPORATION,AL,,BIRMINGHAM,,126250
"INSPECT-A-HOME, INC.",CORPORATION,AL,,,,127116
"FAMILY HOME CENTER, INC.",CORPORATION,AL,,,,127117
"GROUP INSURANCE OF ALABAMA, INC.",CORPORATION,AL,,MONTGOMERY,,127118
"WHEATLEY NATURAL GAS, INC.",CORPORATION,AL,,,,127122
"KAINZ TRUCKING, INC., A CLOSE CORPORATION",CORPORATION,AL,,,,127124
"INDUSTRIAL ELECTRONIC CONTROL SERVICE, INC.",CORPORATION,AL,,COKER,,127125
CARMELL'S INC.,CORPORATION,AL,,,,127127
"GRAHAM & SONS PLUMBING & SEPTIC TANK, INC.",CORPORATION,AL,,,,127128
MTS INVESTMENT CORP.,CORPORATION,AL,,SARALAND,,127961
"P R II, INC.",CORPORATION,AL,,,,127964
"BARSHEP, INC.",CORPORATION,AL,,,,127965
"CHAMBERS BROKERAGE, INC.",CORPORATION,AL,,,,127967
